id,full_name,email,phone,avatar_url,gender,date_of_birth,department_id,job_title_id,position,level,reports_to_id,hire_date,tenure_years,years_of_experience,contract_type,talent_tier,readiness_level,target_position,mentor_id,performance_score,potential_score,risk_score,overall_score,risk_band,risk_reasons,departure_reasons,comp_technical,comp_leadership,comp_communication,comp_problem_solving,comp_adaptability,comp_target_technical,comp_target_leadership,comp_target_communication,comp_target_problem_solving,comp_target_adaptability,ktp_progress,is_active,created_at,updated_at,department_name,department_short,manager_name,manager_position,mentor_name
5d03b169-2dcc-41bc-84c5-632edba657d2,"Lê Như Thư",le.nhu.thu172@itlgroup.vn,0941478466,,Nữ,1972-05-20,cd30e78f-ff5c-4541-b163-47591c7062cc,,"Nhân viên Hỗ Trợ HN",5,7fa8deeb-c083-4254-a9a7-959d6aa5c577,2007-09-15,18.6,22,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,48.7,73.6,23.8,61.2,Low,{},{},50.1,55.7,70.0,53.3,63.0,56.1,63.6,82.3,63.2,77.9,88,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:00.618144+00","Chi Nhánh Hà Nội",HAN,"Lý Ngọc Tùng","Chuyên viên Logistics Cao Cấp","Đỗ Hữu Long"
9518912a-c13d-4d18-92ac-882f5e685aa3,"Bùi Thu Thư",bùi.thu.thu173@itlgroup.vn,0954501625,,Nữ,1960-08-15,cd30e78f-ff5c-4541-b163-47591c7062cc,,"Nhân viên Hỗ Trợ HN",5,1b336d70-6f6a-4589-a4f6-059c0d0af953,2016-06-26,9.8,12,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",0c7f9a18-4a52-4c30-8097-1a42f9bedad0,66.4,40.2,23.5,53.3,Low,{},{},62.7,59.5,55.4,55.7,65.5,73.1,69.1,68.7,63.3,79.6,35,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:00.797133+00","Chi Nhánh Hà Nội",HAN,"Phạm Đức Hải","Supervisor Kho Bãi","Lê Tú Nguyên"
975ebd77-cfb9-44d4-a895-e36fd185eed8,"Dương Ngọc Anh",duong.ngọc.anh175@itlgroup.vn,0929622504,,Nữ,1960-06-02,cd30e78f-ff5c-4541-b163-47591c7062cc,,"Nhân viên Hỗ Trợ HN",5,eab53c22-2fb7-443c-98e9-58d1f9546e17,2014-09-17,11.6,13,"Toàn thời gian","Nòng cốt","Ready in 1 Year","Chuyên viên Cao Cấp",9a4f2512-8277-48f6-83de-fd91f6b778ad,63.2,40.5,23.1,51.9,Low,{},{},61.5,44.9,50.4,57.7,60.5,69.8,57.2,56.3,68.2,66.1,26,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:01.140159+00","Chi Nhánh Hà Nội",HAN,"Dương Văn Anh","Key Account Manager","Nguyễn Đình Lâm"
3e0655c2-7563-4ade-8950-2748e5832fc4,"Nguyễn Thảo Hằng",nguyen.thao.hang159@itlgroup.vn,0985182173,,Nữ,1956-10-16,58204656-7914-4f8c-89a7-d08559725b57,,"Nhân viên Hành Chính",5,eef8bd92-e008-4f85-aa16-b9cd3cd4f765,2019-10-20,6.5,9,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",db0df6e4-b7f1-40b0-9996-b527ca597b60,89.5,68.1,46.0,78.8,Medium,{},{},92.1,77.2,74.5,77.6,84.5,100.0,87.6,86.3,84.1,99.4,0,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:52.92598+00","Phòng Hành Chính - Tổng Hợp",HC,"Lý Hồng Nhung","Senior Marketing Executive","Bùi Hữu Hải"
29d30b47-5163-4fc3-aaf2-32f8c61546ea,"Bùi Thanh Anh",bùi.thanh.anh161@itlgroup.vn,0991357521,,Nữ,1965-09-13,58204656-7914-4f8c-89a7-d08559725b57,,"Nhân viên Hành Chính",5,c88dd797-647d-422d-9fa9-9bc45ba5c543,2014-01-17,12.3,16,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",998e9d4a-ff27-41a5-b680-4007c52d42c7,72.7,61.6,42.2,67.2,Medium,{},{},73.2,58.7,79.8,61.5,75.8,84.5,72.8,95.2,70.2,86.8,43,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:53.24979+00","Phòng Hành Chính - Tổng Hợp",HC,"Võ Hồng Châu","Chuyên viên KD ĐN Cao Cấp","Lý Quang Nghĩa"
f2799ca8-5006-493a-a07f-27872754cb06,"Hoàng Bích Anh",hoàng.bích.anh162@itlgroup.vn,0949000919,,Nữ,1964-11-05,58204656-7914-4f8c-89a7-d08559725b57,,"Nhân viên Hành Chính",5,c780f324-a896-4a1b-9d98-6f880b469f44,2009-07-20,16.8,20,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",debc6700-5ee6-4260-ac49-4b18419793e3,82.4,54.9,48.6,68.7,Medium,{},{},78.4,82.6,80.0,68.2,79.8,98.1,97.4,99.4,80.8,95.2,41,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:53.409778+00","Phòng Hành Chính - Tổng Hợp",HC,"Đỗ Trí Hải","Senior Developer","Đặng Thị Hương"
7199fb07-11df-42ce-a8bb-66faa6e4b4e8,"Hồ Minh Hạnh",hồ.minh.hanh163@itlgroup.vn,0936830448,,Nữ,1967-03-10,58204656-7914-4f8c-89a7-d08559725b57,,"Nhân viên Hành Chính",5,9f8dfcc2-29b5-4f44-b0d6-a152444396da,2015-08-19,10.7,13,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",b50d6fd6-5c2e-4133-8aee-f3b093b46113,78.4,60.9,51.1,69.7,Medium,"{""Thiếu mentor"",""Thâm niên thấp""}",{},80.7,68.8,63.5,65.2,72.7,96.0,76.0,69.4,82.0,80.8,69,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:53.5718+00","Phòng Hành Chính - Tổng Hợp",HC,"Hoàng Đình Sơn","Key Account Manager","Hồ Thanh Nguyên"
47832baf-09a5-41e4-a04e-1800e4992023,"Nguyễn Phương Nhung",nguyen.phuong.nhung164@itlgroup.vn,0961215153,,Nữ,1963-07-26,58204656-7914-4f8c-89a7-d08559725b57,,"Lễ Tân",5,64bec363-cf58-4294-af25-88f61e785a66,2008-10-28,17.5,20,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",8c6368c5-8139-4462-8cd4-5ab93c890dc3,73.1,51.2,45.6,62.2,Medium,{},{},61.3,71.1,76.5,62.3,73.1,80.9,80.8,89.8,67.5,81.9,79,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:53.731808+00","Phòng Hành Chính - Tổng Hợp",HC,"Trần Thanh Quỳnh","Chuyên viên Tuyển Dụng Cao Cấp","Nguyễn Trọng Thành"
3fd311e5-98f7-4fc7-a87f-67ea7d74b0ff,"Dương Thúy Nhung",duong.thúy.nhung165@itlgroup.vn,0978967357,,Nữ,1972-07-02,58204656-7914-4f8c-89a7-d08559725b57,,"Lễ Tân",5,2fa0335c-e1aa-41c0-a402-08a34f34b97c,2010-11-23,15.4,18,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,63.4,69.4,50.6,66.4,Medium,"{""KTP chưa hoàn thiện"",""Thâm niên thấp""}",{},70.7,74.3,62.6,58.7,72.3,82.1,87.6,69.6,72.5,81.1,42,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:53.888244+00","Phòng Hành Chính - Tổng Hợp",HC,"Nguyễn Đức Hải","Supervisor Kho Bãi","Đỗ Hữu Long"
5755926d-5c91-40a7-a014-1dd3ff5b0e7f,"Võ Hồng Anh",võ.hồng.anh166@itlgroup.vn,0979874593,,Nữ,1973-09-06,58204656-7914-4f8c-89a7-d08559725b57,,"Lễ Tân",5,c27bc0dc-db53-4a75-ba9b-729e74528648,2007-03-11,19.1,22,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",8c6368c5-8139-4462-8cd4-5ab93c890dc3,83.7,71.3,56.4,77.5,Medium,"{""KTP chưa hoàn thiện"",""Thâm niên thấp""}",{},79.8,79.3,79.0,85.7,77.9,91.0,92.4,85.4,94.0,86.1,42,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:54.321368+00","Phòng Hành Chính - Tổng Hợp",HC,"Huỳnh Hồng Thu","Kế Toán Trưởng","Nguyễn Trọng Thành"
0d7c2088-d8aa-4f54-84fd-446f96f2b967,"Huỳnh Quang Tùng",huynh.quang.tùng168@itlgroup.vn,0999970857,,Nam,1955-04-28,cd30e78f-ff5c-4541-b163-47591c7062cc,,"Chuyên viên KD HN",5,2be94e10-8287-4735-87d1-333c22d64b3a,2014-08-02,11.7,14,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",b6475511-39d7-40ed-929a-a57e8ef3d8af,77.6,56.0,14.5,66.8,Low,{},{},64.4,80.0,74.5,61.2,62.7,79.7,97.5,82.6,78.6,80.9,94,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:54.640516+00","Chi Nhánh Hà Nội",HAN,"Lý Hữu Tùng","Chuyên viên KD Cao Cấp","Trần Trọng Châu"
025b9950-be74-46b3-b0cc-62abe14d4e29,"Đặng Trọng Phúc",dang.trọng.phúc177@itlgroup.vn,0990801793,,Nam,1972-11-08,d3a14668-539e-4184-ba8e-5482120e7581,,"Chuyên viên KD ĐN",5,382bf35b-0b54-465a-a965-a4c2499c9699,2012-08-26,13.7,16,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",8c6368c5-8139-4462-8cd4-5ab93c890dc3,75.2,65.1,17.6,70.2,Low,{},{},66.8,70.1,69.2,65.2,66.1,78.0,80.1,75.9,80.3,78.3,75,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:01.483415+00","Chi Nhánh Đà Nẵng",DAD,"Dương Minh Dung","Kế Toán Trưởng","Nguyễn Trọng Thành"
3f5b3143-7e05-4331-9573-566939ccddd1,"Lê Bảo Bình",le.bao.bình178@itlgroup.vn,0985645742,,Nam,1955-01-24,d3a14668-539e-4184-ba8e-5482120e7581,,"Chuyên viên KD ĐN",5,9818dd33-c61f-4255-8653-7b618a0893b5,2007-04-02,19.1,20,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",33855c4f-a2ce-4fcf-8975-b5df6fd959c5,74.6,46.7,38.2,60.7,Medium,{},{},57.3,57.7,60.7,75.4,71.2,73.2,75.0,79.9,83.6,85.3,60,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:01.643901+00","Chi Nhánh Đà Nẵng",DAD,"Bùi Thị Mai","Chuyên viên C&B Cao Cấp","Nguyễn Quang Nghĩa"
d18b107e-2d74-4628-bb34-28ae3b801250,"Trần Thu Thu",trần.thu.thu180@itlgroup.vn,0967914523,,Nữ,1959-07-12,d3a14668-539e-4184-ba8e-5482120e7581,,"Nhân viên Hỗ Trợ ĐN",5,7c9d515e-0dd1-47c3-ade9-c322b023324e,2016-10-02,9.6,13,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,71.6,77.6,15.1,74.6,Low,{},{},81.4,71.9,63.4,82.2,80.4,99.5,87.4,74.8,100.0,92.6,98,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:01.988117+00","Chi Nhánh Đà Nẵng",DAD,"Bùi Bích Ngọc","Chuyên viên Đào Tạo Cao Cấp","Vũ Hữu Đức"
8bf3edd4-5147-4b96-b4d7-cfd5eaedea4d,"Vũ Phương Thư",vũ.phuong.thu181@itlgroup.vn,0910734097,,Nữ,1975-10-17,d3a14668-539e-4184-ba8e-5482120e7581,,"Nhân viên Hỗ Trợ ĐN",5,ef8b15e1-a98d-42d6-8fbf-67ccf19eb56d,2019-12-25,6.3,10,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",14a5ab1e-bfdb-42b2-be5e-276884e9fcaf,73.8,61.3,24.0,67.6,Low,{},{},78.2,57.1,75.0,71.0,66.5,85.0,62.2,89.8,86.3,76.2,46,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:02.144101+00","Chi Nhánh Đà Nẵng",DAD,"Vũ Công Tuấn","Senior Developer","Võ Gia Nam"
71bd6f41-bed0-4392-b896-cf981b67f234,"Trần Thu Quỳnh",trần.thu.quynh182@itlgroup.vn,0984478941,,Nữ,1960-05-10,d3a14668-539e-4184-ba8e-5482120e7581,,"Nhân viên Hỗ Trợ ĐN",5,9818dd33-c61f-4255-8653-7b618a0893b5,2017-10-09,8.5,10,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",d3230c06-1f39-4f18-bfcd-92966660ee97,71.8,68.2,43.7,70.0,Medium,{},{},75.8,66.0,80.3,70.3,70.0,89.5,82.6,91.3,77.4,88.0,15,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:02.29926+00","Chi Nhánh Đà Nẵng",DAD,"Bùi Thị Mai","Chuyên viên C&B Cao Cấp","Huỳnh Thu Chi"
c0c5db4f-4a1e-4e01-b83e-b758a41816d3,"Hồ Thanh Dũng",hồ.thanh.dũng183@itlgroup.vn,0921830043,,Nam,1973-05-08,cfc2cad0-813d-41b8-bbbf-5555d376e7b6,,"Chuyên viên Kế Hoạch",5,1b336d70-6f6a-4589-a4f6-059c0d0af953,2019-12-06,6.4,8,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",0e1aaa4e-a064-4029-b977-53f3371e166d,70.4,79.3,54.0,74.9,Medium,"{""Thâm niên thấp"",""Chưa có kế hoạch kế thừa""}",{},66.3,82.2,63.2,64.9,66.7,76.9,96.3,79.1,83.9,77.7,83,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:02.457692+00","Phòng Kế Hoạch & Chiến Lược",KH,"Phạm Đức Hải","Supervisor Kho Bãi","Ngô Mỹ Châu"
10deb5a9-1906-4fd3-8e87-9308b51e8643,"Vũ Trí Nghĩa",vũ.trí.nghĩa185@itlgroup.vn,0964218119,,Nam,1957-01-09,cfc2cad0-813d-41b8-bbbf-5555d376e7b6,,"Chuyên viên Kế Hoạch",5,382bf35b-0b54-465a-a965-a4c2499c9699,2015-01-24,11.2,14,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",049c1691-8703-46c2-900f-8e78c09a1769,91.0,67.5,49.9,79.3,Medium,{},{},80.8,89.3,79.6,93.2,85.3,88.4,100.0,93.0,100.0,95.4,14,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:02.774357+00","Phòng Kế Hoạch & Chiến Lược",KH,"Dương Minh Dung","Kế Toán Trưởng","Trần Trí Hùng"
40542304-275f-4ffd-8d4f-3f7d8e5cdf10,"Ngô Quang Khoa",ngo.quang.khoa186@itlgroup.vn,0919066979,,Nam,1963-11-26,cfc2cad0-813d-41b8-bbbf-5555d376e7b6,,"Chuyên viên Kế Hoạch",5,382bf35b-0b54-465a-a965-a4c2499c9699,2015-10-09,10.5,14,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",33855c4f-a2ce-4fcf-8975-b5df6fd959c5,93.3,68.2,52.3,80.8,Medium,"{""Thiếu mentor"",""Hiệu suất biến động""}",{},95.0,82.3,87.3,87.5,76.5,100.0,97.5,95.7,97.2,95.8,66,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:02.928976+00","Phòng Kế Hoạch & Chiến Lược",KH,"Dương Minh Dung","Kế Toán Trưởng","Nguyễn Quang Nghĩa"
c6c76106-299e-4de2-87ec-12810c764fb5,"Đặng Văn Khoa",dang.van.khoa187@itlgroup.vn,0935523849,,Nam,1960-12-07,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,b7750966-705f-4638-a8da-52a9c6071c71,2010-05-03,16.0,18,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",6624defd-7d6b-45df-a029-7f14ffa6c48a,82.4,57.1,40.5,69.8,Medium,{},{},74.3,68.6,87.2,70.2,88.5,82.8,77.2,96.2,78.6,100.0,79,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:03.081308+00","Phòng Vận Hành & Kho Bãi",OPS,"Bùi Quang Sơn","Chuyên viên Logistics Cao Cấp","Lê Bảo Hùng"
619a12bb-2cdf-49e7-969d-b9f75a25f41a,"Huỳnh Quốc Long",huynh.quốc.long188@itlgroup.vn,0975874779,,Nam,1970-09-09,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,012e6508-1a8f-42bb-8303-5948f24fbb87,2008-02-22,18.2,22,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",d3230c06-1f39-4f18-bfcd-92966660ee97,69.6,40.3,57.1,55.0,Medium,"{""Thâm niên thấp"",""Hiệu suất biến động""}",{},67.8,55.1,58.7,68.8,72.8,78.8,71.4,65.6,81.7,84.1,69,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:03.285919+00","Phòng Vận Hành & Kho Bãi",OPS,"Đặng Công Tùng","Supervisor Kho Bãi","Huỳnh Thu Chi"
76f72cfd-2204-4bbe-accf-dcf7fc3f6231,"Nguyễn Quang Phúc",nguyen.quang.phúc189@itlgroup.vn,0944856447,,Nam,1970-09-09,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,eef8bd92-e008-4f85-aa16-b9cd3cd4f765,2013-11-25,12.4,14,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,93.8,74.9,35.3,84.4,Medium,{},{},78.3,78.4,92.6,84.6,93.4,86.9,90.5,100.0,95.1,100.0,26,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:03.455909+00","Phòng Vận Hành & Kho Bãi",OPS,"Lý Hồng Nhung","Senior Marketing Executive","Đỗ Hữu Long"
a9e3b437-5e55-4fce-8368-d445b6fd30bb,"Vũ Hồng Phúc",vũ.hồng.phúc190@itlgroup.vn,0930072000,,Nam,1960-01-06,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,cbdee554-8d7e-44ce-9734-25cb4653c820,2012-07-09,13.8,16,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,73.6,89.0,47.7,81.3,Medium,{},{},82.6,83.3,82.1,85.3,73.1,93.9,90.3,100.0,99.8,86.1,40,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:03.610906+00","Phòng Vận Hành & Kho Bãi",OPS,"Lê Minh Dũng","Chuyên viên KD Cao Cấp","Vũ Hữu Đức"
06189ab2-8310-4cd1-9e39-6070df293c13,"Ngô Đình Huy",ngo.dình.huy191@itlgroup.vn,0985208908,,Nam,1958-05-12,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,93b49af7-869b-4e95-9ddf-8775351e10d6,2011-09-28,14.6,17,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",85f46195-fb4c-4f36-a9f2-6682440b1cc1,64.9,74.5,13.3,69.7,Low,{},{},67.3,68.5,69.0,64.5,66.8,72.6,75.3,87.0,83.9,74.8,73,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:03.781371+00","Phòng Vận Hành & Kho Bãi",OPS,"Đỗ Thúy Châu","Senior Marketing Executive","Hoàng Gia Dũng"
e7fb57a6-beda-438f-bafe-1f4d92b49929,"Đỗ Đức Khoa",dỗ.duc.khoa193@itlgroup.vn,0920746107,,Nam,1969-03-13,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,fd849af5-3b6a-49e7-8e86-38c849550237,2016-11-13,9.4,11,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",0c7f9a18-4a52-4c30-8097-1a42f9bedad0,67.2,83.1,30.0,75.2,Medium,{},{},70.3,61.6,62.6,76.6,78.6,76.8,67.6,80.8,89.8,84.0,50,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:04.104499+00","Phòng Vận Hành & Kho Bãi",OPS,"Bùi Trọng Phúc","Chuyên viên KD Cao Cấp","Lê Tú Nguyên"
debc6700-5ee6-4260-ac49-4b18419793e3,"Đặng Thị Hương",dang.thi.huong14@itlgroup.vn,0958024342,,Nữ,1969-11-08,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Trưởng phòng Đào Tạo & Phát Triển",3,a1408646-9cc0-4f8f-8501-0b46e510fc5d,2012-12-05,13.4,16,"Toàn thời gian","Tiềm năng","Ready Now","Giám đốc",,88.4,73.3,15.9,80.9,Low,{},{},76.4,76.6,96.4,89.8,95.4,91.4,86.9,100.0,100.0,100.0,95,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:20.315706+00","Phòng Nhân Sự & Hành Chính",HR,"Lê Kim Mai","Giám đốc Pháp Lý",
bd0a400d-0696-448e-8dbb-33fee83d6e76,"Huỳnh Quang Dũng",huynh.quang.dũng22@itlgroup.vn,0962343121,,Nam,1962-09-24,f2caae64-0618-4ab3-813c-ac0bb1665d71,,"Trưởng phòng Hạ Tầng & Bảo Mật",3,4145ec08-5925-453e-ace7-08fd3da5ef00,2017-01-07,9.3,13,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Giám đốc",,70.6,80.8,47.8,75.7,Medium,{},{},80.8,77.8,73.2,63.8,72.5,96.8,94.8,91.7,76.1,81.6,62,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:21.719264+00","Phòng Công Nghệ Thông Tin",IT,"Phạm Thanh Anh","Giám đốc Marketing",
64bec363-cf58-4294-af25-88f61e785a66,"Trần Thanh Quỳnh",trần.thanh.quynh31@itlgroup.vn,0993955206,,Nữ,1969-05-22,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Tuyển Dụng Cao Cấp",4,da5f13ee-0175-4898-b44c-e1622b7cb745,2018-10-26,7.5,10,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Trưởng phòng",998e9d4a-ff27-41a5-b680-4007c52d42c7,83.8,59.0,60.0,71.4,High,"{""Thiếu mentor"",""KTP chưa hoàn thiện""}",{},83.6,86.2,74.0,78.8,81.6,89.8,94.8,87.3,86.1,92.7,88,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:25.229843+00","Phòng Nhân Sự & Hành Chính",HR,"Dương Trọng Khoa","Trưởng phòng Điều Phối Vận Chuyển","Lý Quang Nghĩa"
7c9d515e-0dd1-47c3-ade9-c322b023324e,"Bùi Bích Ngọc",bùi.bích.ngọc32@itlgroup.vn,0983089925,,Nữ,1968-11-05,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Đào Tạo Cao Cấp",4,b6475511-39d7-40ed-929a-a57e8ef3d8af,2009-04-10,17.0,20,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Trưởng phòng",a1408646-9cc0-4f8f-8501-0b46e510fc5d,80.1,62.7,47.8,71.4,Medium,{},{},80.7,75.5,81.4,83.6,75.5,99.3,92.9,87.5,91.1,85.1,95,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:25.383666+00","Phòng Nhân Sự & Hành Chính",HR,"Trần Trọng Châu","Trưởng phòng Kiểm Toán Nội Bộ","Lê Kim Mai"
bec29db6-9a48-479b-94f8-7b5f4303ddc8,"Dương Mỹ Ngọc",duong.mỹ.ngọc33@itlgroup.vn,0913471527,,Nữ,1973-04-22,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Đào Tạo Cao Cấp",4,c9b67da2-ec3f-4e23-9c9b-fd30e805564d,2016-02-15,10.2,13,"Toàn thời gian","Kế thừa","Ready in 1 Year","Trưởng phòng",b6475511-39d7-40ed-929a-a57e8ef3d8af,80.0,87.1,37.5,83.6,Medium,{},{},80.9,82.1,94.3,86.8,87.2,98.4,95.7,100.0,100.0,100.0,34,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:26.363888+00","Phòng Nhân Sự & Hành Chính",HR,"Phạm Thị Linh","Trưởng phòng Kế Toán","Trần Trọng Châu"
49791c69-80c3-4621-84dd-568d1802f003,"Huỳnh Trí Phương",huynh.trí.phuong39@itlgroup.vn,0968246664,,Nam,1972-11-23,abab928d-5192-4a3d-85f8-ef4d890c225a,,"Kiểm Toán Viên Cao Cấp",4,d3230c06-1f39-4f18-bfcd-92966660ee97,2019-02-28,7.2,9,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Trưởng phòng",da5f13ee-0175-4898-b44c-e1622b7cb745,78.7,66.7,62.5,72.7,High,"{""KTP chưa hoàn thiện"",""Thiếu mentor""}",{},82.5,61.0,66.8,77.7,88.1,100.0,72.7,82.2,96.3,93.8,7,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:28.174698+00","Phòng Tài Chính - Kế Toán",FIN,"Huỳnh Thu Chi","Trưởng phòng Marketing Số","Dương Trọng Khoa"
86cd344d-9010-4978-b9ef-5534c029f367,"Trần Bảo Nghĩa",trần.bao.nghĩa46@itlgroup.vn,0929804386,,Nam,1956-01-09,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Key Account Manager",4,da5f13ee-0175-4898-b44c-e1622b7cb745,2019-11-20,6.4,10,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Trưởng phòng",8c6368c5-8139-4462-8cd4-5ab93c890dc3,47.5,56.7,64.4,52.1,High,"{""KTP chưa hoàn thiện"",""Hiệu suất biến động""}",{},56.0,40.4,61.0,51.4,55.0,73.9,47.6,67.9,60.2,62.6,84,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:29.415587+00","Phòng Kinh Doanh",KD,"Dương Trọng Khoa","Trưởng phòng Điều Phối Vận Chuyển","Nguyễn Trọng Thành"
e98a0eb1-ff87-4147-b054-3489cfcfa393,"Nguyễn Trí Khánh",nguyen.trí.khánh50@itlgroup.vn,0924524825,,Nam,1964-09-12,f2caae64-0618-4ab3-813c-ac0bb1665d71,,"Senior Developer",4,bd0a400d-0696-448e-8dbb-33fee83d6e76,2017-06-22,8.8,10,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Trưởng phòng",14a5ab1e-bfdb-42b2-be5e-276884e9fcaf,62.7,73.3,51.3,68.0,Medium,"{""Chưa có kế hoạch kế thừa"",""KTP chưa hoàn thiện""}",{},75.3,65.9,64.7,67.5,61.2,82.0,75.1,73.1,78.9,74.6,98,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:30.105494+00","Phòng Công Nghệ Thông Tin",IT,"Huỳnh Quang Dũng","Trưởng phòng Hạ Tầng & Bảo Mật","Võ Gia Nam"
